x_m,y_m,velocity_m_s,fluid_mask
1.953125000000000000e-03,7.031249999999999740e-04,9.272643336953937093e-04,1.000000000000000000e+00
2.109375000000000139e-03,7.031249999999999740e-04,9.467271641126830421e-04,1.000000000000000000e+00
2.265624999999999844e-03,7.031249999999999740e-04,9.617346416243348307e-04,1.000000000000000000e+00
2.421874999999999983e-03,7.031249999999999740e-04,9.727498614310180636e-04,1.000000000000000000e+00
2.578125000000000121e-03,7.031249999999999740e-04,9.802153307877587221e-04,1.000000000000000000e+00
2.734375000000000260e-03,7.031249999999999740e-04,9.845588260404970326e-04,1.000000000000000000e+00
2.890624999999999965e-03,7.031249999999999740e-04,9.861974230714431848e-04,1.000000000000000000e+00
3.046875000000000104e-03,7.031249999999999740e-04,9.855399235308981432e-04,1.000000000000000000e+00
3.203125000000000243e-03,7.031249999999999740e-04,9.829878369992882912e-04,1.000000000000000000e+00
3.359374999999999948e-03,7.031249999999999740e-04,9.789350442142156269e-04,1.000000000000000000e+00
3.515625000000000087e-03,7.031249999999999740e-04,9.737662521449752962e-04,1.000000000000000000e+00
3.671875000000000226e-03,7.031249999999999740e-04,9.678543533183347472e-04,1.000000000000000000e+00
3.828124999999999931e-03,7.031249999999999740e-04,9.615568162558707499e-04,1.000000000000000000e+00
3.984375000000000069e-03,7.031249999999999740e-04,9.552112590051444526e-04,1.000000000000000000e+00
4.140625000000000208e-03,7.031249999999999740e-04,9.491303914320642398e-04,1.000000000000000000e+00
4.296875000000000347e-03,7.031249999999999740e-04,9.435965514096316016e-04,1.000000000000000000e+00
4.453125000000000486e-03,7.031249999999999740e-04,9.388561018248376897e-04,1.000000000000000000e+00
4.609374999999999757e-03,7.031249999999999740e-04,9.351139952445987596e-04,1.000000000000000000e+00
4.765624999999999896e-03,7.031249999999999740e-04,9.325288438835643325e-04,1.000000000000000000e+00
4.921875000000000035e-03,7.031249999999999740e-04,9.312088401451337934e-04,1.000000000000000000e+00
5.078125000000000173e-03,7.031249999999999740e-04,9.312088401451340102e-04,1.000000000000000000e+00
5.234375000000000312e-03,7.031249999999999740e-04,9.325288438835645493e-04,1.000000000000000000e+00
