x_m,y_m,velocity_m_s,fluid_mask
7.656249999999999861e-03,1.406249999999999948e-03,1.540106848777313044e-03,1.000000000000000000e+00
7.968750000000000139e-03,1.406249999999999948e-03,1.495411358967512275e-03,1.000000000000000000e+00
8.281250000000000416e-03,1.406249999999999948e-03,1.415654243631871752e-03,1.000000000000000000e+00
8.593750000000000694e-03,1.406249999999999948e-03,1.294228286990015651e-03,1.000000000000000000e+00
8.906250000000000971e-03,1.406249999999999948e-03,1.123974205348158423e-03,1.000000000000000000e+00
9.218749999999999514e-03,1.406249999999999948e-03,8.967395400516818896e-04,1.000000000000000000e+00
9.531249999999999792e-03,1.406249999999999948e-03,6.029375504377056192e-04,1.000000000000000000e+00
9.843750000000000069e-03,1.406249999999999948e-03,2.312507694454705109e-04,1.000000000000000000e+00
1.562500000000000033e-04,1.718750000000000009e-03,2.487167252150685078e-04,1.000000000000000000e+00
4.687499999999999827e-04,1.718750000000000009e-03,6.538869626469070735e-04,1.000000000000000000e+00
7.812500000000000434e-04,1.718750000000000009e-03,9.772208699808902777e-04,1.000000000000000000e+00
1.093750000000000104e-03,1.718750000000000009e-03,1.228286936956869821e-03,1.000000000000000000e+00
1.406249999999999948e-03,1.718750000000000009e-03,1.415654243631872186e-03,1.000000000000000000e+00
1.718750000000000009e-03,1.718750000000000009e-03,1.547034141613090477e-03,1.000000000000000000e+00
2.031250000000000069e-03,1.718750000000000009e-03,1.629585914594309159e-03,1.000000000000000000e+00
2.343749999999999913e-03,1.718750000000000009e-03,1.670292931272503428e-03,1.000000000000000000e+00
2.656250000000000191e-03,1.718750000000000009e-03,1.676338798264444870e-03,1.000000000000000000e+00
2.968750000000000035e-03,1.718750000000000009e-03,1.655407929502804168e-03,1.000000000000000000e+00
3.281249999999999879e-03,1.718750000000000009e-03,1.615801771767545964e-03,1.000000000000000000e+00
3.593750000000000156e-03,1.718750000000000009e-03,1.566233884067346881e-03,1.000000000000000000e+00
3.906250000000000000e-03,1.718750000000000009e-03,1.515244348185477421e-03,1.000000000000000000e+00
4.218750000000000278e-03,1.718750000000000009e-03,1.470469495588447306e-03,1.000000000000000000e+00
4.531249999999999688e-03,1.718750000000000009e-03,1.438098298278500707e-03,1.000000000000000000e+00
4.843749999999999965e-03,1.718750000000000009e-03,1.421353471788244088e-03,1.000000000000000000e+00
5.156250000000000243e-03,1.718750000000000009e-03,1.421353471788243871e-03,1.000000000000000000e+00
5.468750000000000520e-03,1.718750000000000009e-03,1.438098298278501358e-03,1.000000000000000000e+00
5.781249999999999931e-03,1.718750000000000009e-03,1.470469495588447523e-03,1.000000000000000000e+00
6.093750000000000208e-03,1.718750000000000009e-03,1.515244348185476988e-03,1.000000000000000000e+00
6.406250000000000486e-03,1.718750000000000009e-03,1.566233884067346448e-03,1.000000000000000000e+00
6.718749999999999896e-03,1.718750000000000009e-03,1.615801771767545964e-03,1.000000000000000000e+00
7.031250000000000173e-03,1.718750000000000009e-03,1.655407929502804385e-03,1.000000000000000000e+00
7.343750000000000451e-03,1.718750000000000009e-03,1.676338798264445304e-03,1.000000000000000000e+00
7.656249999999999861e-03,1.718750000000000009e-03,1.670292931272503211e-03,1.000000000000000000e+00
7.968750000000000139e-03,1.718750000000000009e-03,1.629585914594307858e-03,1.000000000000000000e+00
8.281250000000000416e-03,1.718750000000000009e-03,1.547034141613090044e-03,1.000000000000000000e+00
8.593750000000000694e-03,1.718750000000000009e-03,1.415654243631871752e-03,1.000000000000000000e+00
8.906250000000000971e-03,1.718750000000000009e-03,1.228286936956869604e-03,1.000000000000000000e+00
9.218749999999999514e-03,1.718750000000000009e-03,9.772208699808900608e-04,1.000000000000000000e+00
9.531249999999999792e-03,1.718750000000000009e-03,6.538869626469070735e-04,1.000000000000000000e+00
9.843750000000000069e-03,1.718750000000000009e-03,2.487167252150682909e-04,1.000000000000000000e+00
1.562500000000000033e-04,2.031250000000000069e-03,2.607896439829648677e-04,1.000000000000000000e+00
4.687499999999999827e-04,2.031250000000000069e-03,6.890164549539641277e-04,1.000000000000000000e+00
7.812500000000000434e-04,2.031250000000000069e-03,1.032313790268102240e-03,1.000000000000000000e+00
1.093750000000000104e-03,2.031250000000000069e-03,1.298642178866557875e-03,1.000000000000000000e+00
1.406249999999999948e-03,2.031250000000000069e-03,1.495411358967513142e-03,1.000000000000000000e+00
1.718750000000000009e-03,2.031250000000000069e-03,1.629585914594308942e-03,1.000000000000000000e+00
2.031250000000000069e-03,2.031250000000000069e-03,1.707948976524127985e-03,1.000000000000000000e+00
2.343749999999999913e-03,2.031250000000000069e-03,1.737483913453946116e-03,1.000000000000000000e+00
2.656250000000000191e-03,2.031250000000000069e-03,1.725831606686982923e-03,1.000000000000000000e+00
2.968750000000000035e-03,2.031250000000000069e-03,1.681747724819142569e-03,1.000000000000000000e+00
3.281249999999999879e-03,2.031250000000000069e-03,1.615387173184968132e-03,1.000000000000000000e+00
3.593750000000000156e-03,2.031250000000000069e-03,1.538081586206306323e-03,1.000000000000000000e+00
3.906250000000000000e-03,2.031250000000000069e-03,1.461267466280079252e-03,1.000000000000000000e+00
4.218750000000000278e-03,2.031250000000000069e-03,1.395135591809040180e-03,1.000000000000000000e+00
4.531249999999999688e-03,2.031250000000000069e-03,1.349145176411473048e-03,1.000000000000000000e+00
4.843749999999999965e-03,2.031250000000000069e-03,1.326133984108677100e-03,1.000000000000000000e+00
5.156250000000000243e-03,2.031250000000000069e-03,1.326133984108677534e-03,1.000000000000000000e+00
5.468750000000000520e-03,2.031250000000000069e-03,1.349145176411473482e-03,1.000000000000000000e+00
5.781249999999999931e-03,2.031250000000000069e-03,1.395135591809041047e-03,1.000000000000000000e+00
6.093750000000000208e-03,2.031250000000000069e-03,1.461267466280079252e-03,1.000000000000000000e+00
6.406250000000000486e-03,2.031250000000000069e-03,1.538081586206306106e-03,1.000000000000000000e+00
6.718749999999999896e-03,2.031250000000000069e-03,1.615387173184967698e-03,1.000000000000000000e+00
7.031250000000000173e-03,2.031250000000000069e-03,1.681747724819142135e-03,1.000000000000000000e+00
7.343750000000000451e-03,2.031250000000000069e-03,1.725831606686982489e-03,1.000000000000000000e+00
7.656249999999999861e-03,2.031250000000000069e-03,1.737483913453946333e-03,1.000000000000000000e+00
7.968750000000000139e-03,2.031250000000000069e-03,1.707948976524126684e-03,1.000000000000000000e+00
8.281250000000000416e-03,2.031250000000000069e-03,1.629585914594308075e-03,1.000000000000000000e+00
8.593750000000000694e-03,2.031250000000000069e-03,1.495411358967512492e-03,1.000000000000000000e+00
8.906250000000000971e-03,2.031250000000000069e-03,1.298642178866558092e-03,1.000000000000000000e+00
9.218749999999999514e-03,2.031250000000000069e-03,1.032313790268101807e-03,1.000000000000000000e+00
9.531249999999999792e-03,2.031250000000000069e-03,6.890164549539638025e-04,1.000000000000000000e+00
9.843750000000000069e-03,2.031250000000000069e-03,2.607896439829647593e-04,1.000000000000000000e+00
1.562500000000000033e-04,2.343749999999999913e-03,2.685587897457916706e-04,1.000000000000000000e+00
4.687499999999999827e-04,2.343749999999999913e-03,7.114191729178815380e-04,1.000000000000000000e+00
7.812500000000000434e-04,2.343749999999999913e-03,1.066719407270996702e-03,1.000000000000000000e+00
1.093750000000000104e-03,2.343749999999999913e-03,1.340900379273746645e-03,1.000000000000000000e+00
1.406249999999999948e-03,2.343749999999999913e-03,1.540106848777313261e-03,1.000000000000000000e+00
1.718750000000000009e-03,2.343749999999999913e-03,1.670292931272503861e-03,1.000000000000000000e+00
2.031250000000000069e-03,2.343749999999999913e-03,1.737483913453946767e-03,1.000000000000000000e+00
2.343749999999999913e-03,2.343749999999999913e-03,1.748205889332171995e-03,1.000000000000000000e+00
2.656250000000000191e-03,2.343749999999999913e-03,1.710099740210397398e-03,1.000000000000000000e+00
2.968750000000000035e-03,2.343749999999999913e-03,1.632707939901814750e-03,1.000000000000000000e+00
3.281249999999999879e-03,2.343749999999999913e-03,1.528261359946877585e-03,1.000000000000000000e+00
3.593750000000000156e-03,2.343749999999999913e-03,1.411781571292829206e-03,1.000000000000000000e+00
3.906250000000000000e-03,2.343749999999999913e-03,1.298952088919492782e-03,1.000000000000000000e+00
4.218750000000000278e-03,2.343749999999999913e-03,1.202003978956161893e-03,1.000000000000000000e+00
4.531249999999999688e-03,2.343749999999999913e-03,1.139556581449674335e-03,1.000000000000000000e+00
4.843749999999999965e-03,2.343749999999999913e-03,1.110247054126314945e-03,1.000000000000000000e+00
5.156250000000000243e-03,2.343749999999999913e-03,1.110247054126315379e-03,1.000000000000000000e+00
5.468750000000000520e-03,2.343749999999999913e-03,1.139556581449674769e-03,1.000000000000000000e+00
5.781249999999999931e-03,2.343749999999999913e-03,1.202003978956161893e-03,1.000000000000000000e+00
6.093750000000000208e-03,2.343749999999999913e-03,1.298952088919492565e-03,1.000000000000000000e+00
6.406250000000000486e-03,2.343749999999999913e-03,1.411781571292829423e-03,1.000000000000000000e+00
6.718749999999999896e-03,2.343749999999999913e-03,1.528261359946877151e-03,1.000000000000000000e+00
7.031250000000000173e-03,2.343749999999999913e-03,1.632707939901814100e-03,1.000000000000000000e+00
7.343750000000000451e-03,2.343749999999999913e-03,1.710099740210395663e-03,1.000000000000000000e+00
7.656249999999999861e-03,2.343749999999999913e-03,1.748205889332170911e-03,1.000000000000000000e+00
7.968750000000000139e-03,2.343749999999999913e-03,1.737483913453945683e-03,1.000000000000000000e+00
8.281250000000000416e-03,2.343749999999999913e-03,1.670292931272503211e-03,1.000000000000000000e+00
8.593750000000000694e-03,2.343749999999999913e-03,1.540106848777313261e-03,1.000000000000000000e+00
8.906250000000000971e-03,2.343749999999999913e-03,1.340900379273745995e-03,1.000000000000000000e+00
9.218749999999999514e-03,2.343749999999999913e-03,1.066719407270996052e-03,1.000000000000000000e+00
9.531249999999999792e-03,2.343749999999999913e-03,7.114191729178812127e-04,1.000000000000000000e+00
9.843750000000000069e-03,2.343749999999999913e-03,2.685587897457915622e-04,1.000000000000000000e+00
1.562500000000000033e-04,2.656250000000000191e-03,2.729288818281120233e-04,1.000000000000000000e+00
4.687499999999999827e-04,2.656250000000000191e-03,7.237257897007741067e-04,1.000000000000000000e+00
7.812500000000000434e-04,2.656250000000000191e-03,1.084588036624255973e-03,1.000000000000000000e+00
1.093750000000000104e-03,2.656250000000000191e-03,1.360476832180118004e-03,1.000000000000000000e+00
1.406249999999999948e-03,2.656250000000000191e-03,1.556166475595490394e-03,1.000000000000000000e+00
1.718750000000000009e-03,2.656250000000000191e-03,1.676338798264445738e-03,1.000000000000000000e+00
2.031250000000000069e-03,2.656250000000000191e-03,1.725831606686982923e-03,1.000000000000000000e+00
2.343749999999999913e-03,2.656250000000000191e-03,1.710099740210397398e-03,1.000000000000000000e+00
2.656250000000000191e-03,2.656250000000000191e-03,1.635997274920619835e-03,1.000000000000000000e+00
2.968750000000000035e-03,2.656250000000000191e-03,1.513066684630841796e-03,1.000000000000000000e+00
3.281249999999999879e-03,2.656250000000000191e-03,1.355512505407897514e-03,1.000000000000000000e+00
3.593750000000000156e-03,2.656250000000000191e-03,1.184175000098641566e-03,1.000000000000000000e+00
3.906250000000000000e-03,2.656250000000000191e-03,1.023099089148900255e-03,1.000000000000000000e+00
4.218750000000000278e-03,2.656250000000000191e-03,8.767154036464399735e-04,1.000000000000000000e+00
4.531249999999999688e-03,2.656250000000000191e-03,7.991738663047479084e-04,1.000000000000000000e+00
4.843749999999999965e-03,2.656250000000000191e-03,7.673943468205939641e-04,1.000000000000000000e+00
5.156250000000000243e-03,2.656250000000000191e-03,7.673943468205941809e-04,1.000000000000000000e+00
5.468750000000000520e-03,2.656250000000000191e-03,7.991738663047480169e-04,1.000000000000000000e+00
5.781249999999999931e-03,2.656250000000000191e-03,8.767154036464398651e-04,1.000000000000000000e+00
6.093750000000000208e-03,2.656250000000000191e-03,1.023099089148899821e-03,1.000000000000000000e+00
6.406250000000000486e-03,2.656250000000000191e-03,1.184175000098641349e-03,1.000000000000000000e+00
6.718749999999999896e-03,2.656250000000000191e-03,1.355512505407897080e-03,1.000000000000000000e+00
7.031250000000000173e-03,2.656250000000000191e-03,1.513066684630840928e-03,1.000000000000000000e+00
7.343750000000000451e-03,2.656250000000000191e-03,1.635997274920618751e-03,1.000000000000000000e+00
7.656249999999999861e-03,2.656250000000000191e-03,1.710099740210396530e-03,1.000000000000000000e+00
7.968750000000000139e-03,2.656250000000000191e-03,1.725831606686982055e-03,1.000000000000000000e+00
8.281250000000000416e-03,2.656250000000000191e-03,1.676338798264444653e-03,1.000000000000000000e+00
8.593750000000000694e-03,2.656250000000000191e-03,1.556166475595489526e-03,1.000000000000000000e+00
8.906250000000000971e-03,2.656250000000000191e-03,1.360476832180116703e-03,1.000000000000000000e+00
9.218749999999999514e-03,2.656250000000000191e-03,1.084588036624255323e-03,1.000000000000000000e+00
9.531249999999999792e-03,2.656250000000000191e-03,7.237257897007736730e-04,1.000000000000000000e+00
9.843750000000000069e-03,2.656250000000000191e-03,2.729288818281118607e-04,1.000000000000000000e+00
1.562500000000000033e-04,2.968750000000000035e-03,2.747035796939943067e-04,1.000000000000000000e+00
4.687499999999999827e-04,2.968750000000000035e-03,7.283108174328465885e-04,1.000000000000000000e+00
