x_m,y_m,velocity_m_s,fluid_mask
8.437500000000000555e-03,2.187500000000000208e-03,1.623269641579902153e-03,1.000000000000000000e+00
9.062499999999999375e-03,2.187500000000000208e-03,1.226163688048484673e-03,1.000000000000000000e+00
9.687499999999999931e-03,2.187500000000000208e-03,5.283378228039887136e-04,1.000000000000000000e+00
3.125000000000000065e-04,2.812499999999999896e-03,5.456870210308956614e-04,1.000000000000000000e+00
9.374999999999999653e-04,2.812499999999999896e-03,1.264850426459072788e-03,1.000000000000000000e+00
1.562500000000000087e-03,2.812499999999999896e-03,1.646705980715807002e-03,1.000000000000000000e+00
2.187500000000000208e-03,2.812499999999999896e-03,1.724431650599853299e-03,1.000000000000000000e+00
2.812499999999999896e-03,2.812499999999999896e-03,1.538158085992114010e-03,1.000000000000000000e+00
3.437500000000000017e-03,2.812499999999999896e-03,1.156572021384374331e-03,1.000000000000000000e+00
4.062500000000000139e-03,2.812499999999999896e-03,6.961461861489746245e-04,1.000000000000000000e+00
4.687499999999999827e-03,2.812499999999999896e-03,5.858872271626630254e-04,1.000000000000000000e+00
5.312500000000000382e-03,2.812499999999999896e-03,5.858872271626628086e-04,1.000000000000000000e+00
5.937500000000000069e-03,2.812499999999999896e-03,6.961461861489742992e-04,1.000000000000000000e+00
6.562499999999999757e-03,2.812499999999999896e-03,1.156572021384373681e-03,1.000000000000000000e+00
7.187500000000000312e-03,2.812499999999999896e-03,1.538158085992113793e-03,1.000000000000000000e+00
7.812500000000000000e-03,2.812499999999999896e-03,1.724431650599853733e-03,1.000000000000000000e+00
8.437500000000000555e-03,2.812499999999999896e-03,1.646705980715807652e-03,1.000000000000000000e+00
9.062499999999999375e-03,2.812499999999999896e-03,1.264850426459073005e-03,1.000000000000000000e+00
9.687499999999999931e-03,2.812499999999999896e-03,5.456870210308958783e-04,1.000000000000000000e+00
3.125000000000000065e-04,3.437500000000000017e-03,5.446218558914171087e-04,1.000000000000000000e+00
9.374999999999999653e-04,3.437500000000000017e-03,1.250220016041104446e-03,1.000000000000000000e+00
1.562500000000000087e-03,3.437500000000000017e-03,1.583647204224400288e-03,1.000000000000000000e+00
2.187500000000000208e-03,3.437500000000000017e-03,1.550730639601615758e-03,1.000000000000000000e+00
2.812499999999999896e-03,3.437500000000000017e-03,1.156572021384373681e-03,1.000000000000000000e+00
3.437500000000000017e-03,3.437500000000000017e-03,4.506281737947912848e-04,1.000000000000000000e+00
4.062500000000000139e-03,3.437500000000000017e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.687499999999999827e-03,3.437500000000000017e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.312500000000000382e-03,3.437500000000000017e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.937500000000000069e-03,3.437500000000000017e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.562499999999999757e-03,3.437500000000000017e-03,4.506281737947912306e-04,1.000000000000000000e+00
7.187500000000000312e-03,3.437500000000000017e-03,1.156572021384373898e-03,1.000000000000000000e+00
7.812500000000000000e-03,3.437500000000000017e-03,1.550730639601615758e-03,1.000000000000000000e+00
8.437500000000000555e-03,3.437500000000000017e-03,1.583647204224400288e-03,1.000000000000000000e+00
9.062499999999999375e-03,3.437500000000000017e-03,1.250220016041104880e-03,1.000000000000000000e+00
9.687499999999999931e-03,3.437500000000000017e-03,5.446218558914172172e-04,1.000000000000000000e+00
3.125000000000000065e-04,4.062500000000000139e-03,5.365772423850858480e-04,1.000000000000000000e+00
9.374999999999999653e-04,4.062500000000000139e-03,1.217135577589528337e-03,1.000000000000000000e+00
1.562500000000000087e-03,4.062500000000000139e-03,1.496307180539074248e-03,1.000000000000000000e+00
2.187500000000000208e-03,4.062500000000000139e-03,1.347646682197834768e-03,1.000000000000000000e+00
2.812499999999999896e-03,4.062500000000000139e-03,6.961461861489740824e-04,1.000000000000000000e+00
3.437500000000000017e-03,4.062500000000000139e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.062500000000000139e-03,4.062500000000000139e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.687499999999999827e-03,4.062500000000000139e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.312500000000000382e-03,4.062500000000000139e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.937500000000000069e-03,4.062500000000000139e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.562499999999999757e-03,4.062500000000000139e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.187500000000000312e-03,4.062500000000000139e-03,6.961461861489745160e-04,1.000000000000000000e+00
7.812500000000000000e-03,4.062500000000000139e-03,1.347646682197835635e-03,1.000000000000000000e+00
8.437500000000000555e-03,4.062500000000000139e-03,1.496307180539074248e-03,1.000000000000000000e+00
9.062499999999999375e-03,4.062500000000000139e-03,1.217135577589528554e-03,1.000000000000000000e+00
9.687499999999999931e-03,4.062500000000000139e-03,5.365772423850858480e-04,1.000000000000000000e+00
3.125000000000000065e-04,4.687499999999999827e-03,5.305037784444834471e-04,1.000000000000000000e+00
9.374999999999999653e-04,4.687499999999999827e-03,1.194812871392848027e-03,1.000000000000000000e+00
1.562500000000000087e-03,4.687499999999999827e-03,1.446174258144532817e-03,1.000000000000000000e+00
2.187500000000000208e-03,4.687499999999999827e-03,1.256777722501676697e-03,1.000000000000000000e+00
2.812499999999999896e-03,4.687499999999999827e-03,5.858872271626627002e-04,1.000000000000000000e+00
3.437500000000000017e-03,4.687499999999999827e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.062500000000000139e-03,4.687499999999999827e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.687499999999999827e-03,4.687499999999999827e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.312500000000000382e-03,4.687499999999999827e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.937500000000000069e-03,4.687499999999999827e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.562499999999999757e-03,4.687499999999999827e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.187500000000000312e-03,4.687499999999999827e-03,5.858872271626631338e-04,1.000000000000000000e+00
7.812500000000000000e-03,4.687499999999999827e-03,1.256777722501677347e-03,1.000000000000000000e+00
8.437500000000000555e-03,4.687499999999999827e-03,1.446174258144533251e-03,1.000000000000000000e+00
9.062499999999999375e-03,4.687499999999999827e-03,1.194812871392848244e-03,1.000000000000000000e+00
9.687499999999999931e-03,4.687499999999999827e-03,5.305037784444834471e-04,1.000000000000000000e+00
3.125000000000000065e-04,5.312500000000000382e-03,5.305037784444834471e-04,1.000000000000000000e+00
9.374999999999999653e-04,5.312500000000000382e-03,1.194812871392847810e-03,1.000000000000000000e+00
1.562500000000000087e-03,5.312500000000000382e-03,1.446174258144532600e-03,1.000000000000000000e+00
2.187500000000000208e-03,5.312500000000000382e-03,1.256777722501676697e-03,1.000000000000000000e+00
2.812499999999999896e-03,5.312500000000000382e-03,5.858872271626628086e-04,1.000000000000000000e+00
3.437500000000000017e-03,5.312500000000000382e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.062500000000000139e-03,5.312500000000000382e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.687499999999999827e-03,5.312500000000000382e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.312500000000000382e-03,5.312500000000000382e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.937500000000000069e-03,5.312500000000000382e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.562499999999999757e-03,5.312500000000000382e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.187500000000000312e-03,5.312500000000000382e-03,5.858872271626630254e-04,1.000000000000000000e+00
7.812500000000000000e-03,5.312500000000000382e-03,1.256777722501677347e-03,1.000000000000000000e+00
8.437500000000000555e-03,5.312500000000000382e-03,1.446174258144533251e-03,1.000000000000000000e+00
9.062499999999999375e-03,5.312500000000000382e-03,1.194812871392848027e-03,1.000000000000000000e+00
9.687499999999999931e-03,5.312500000000000382e-03,5.305037784444834471e-04,1.000000000000000000e+00
3.125000000000000065e-04,5.937500000000000069e-03,5.365772423850857396e-04,1.000000000000000000e+00
9.374999999999999653e-04,5.937500000000000069e-03,1.217135577589527687e-03,1.000000000000000000e+00
1.562500000000000087e-03,5.937500000000000069e-03,1.496307180539073814e-03,1.000000000000000000e+00
2.187500000000000208e-03,5.937500000000000069e-03,1.347646682197834985e-03,1.000000000000000000e+00
2.812499999999999896e-03,5.937500000000000069e-03,6.961461861489744076e-04,1.000000000000000000e+00
3.437500000000000017e-03,5.937500000000000069e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.062500000000000139e-03,5.937500000000000069e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.687499999999999827e-03,5.937500000000000069e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.312500000000000382e-03,5.937500000000000069e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.937500000000000069e-03,5.937500000000000069e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.562499999999999757e-03,5.937500000000000069e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.187500000000000312e-03,5.937500000000000069e-03,6.961461861489745160e-04,1.000000000000000000e+00
7.812500000000000000e-03,5.937500000000000069e-03,1.347646682197835635e-03,1.000000000000000000e+00
8.437500000000000555e-03,5.937500000000000069e-03,1.496307180539074464e-03,1.000000000000000000e+00
9.062499999999999375e-03,5.937500000000000069e-03,1.217135577589528554e-03,1.000000000000000000e+00
9.687499999999999931e-03,5.937500000000000069e-03,5.365772423850859564e-04,1.000000000000000000e+00
3.125000000000000065e-04,6.562499999999999757e-03,5.446218558914173256e-04,1.000000000000000000e+00
9.374999999999999653e-04,6.562499999999999757e-03,1.250220016041104446e-03,1.000000000000000000e+00
1.562500000000000087e-03,6.562499999999999757e-03,1.583647204224399854e-03,1.000000000000000000e+00
2.187500000000000208e-03,6.562499999999999757e-03,1.550730639601615541e-03,1.000000000000000000e+00
2.812499999999999896e-03,6.562499999999999757e-03,1.156572021384374115e-03,1.000000000000000000e+00
3.437500000000000017e-03,6.562499999999999757e-03,4.506281737947913932e-04,1.000000000000000000e+00
4.062500000000000139e-03,6.562499999999999757e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.687499999999999827e-03,6.562499999999999757e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.312500000000000382e-03,6.562499999999999757e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.937500000000000069e-03,6.562499999999999757e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.562499999999999757e-03,6.562499999999999757e-03,4.506281737947914474e-04,1.000000000000000000e+00
7.187500000000000312e-03,6.562499999999999757e-03,1.156572021384374548e-03,1.000000000000000000e+00
7.812500000000000000e-03,6.562499999999999757e-03,1.550730639601616626e-03,1.000000000000000000e+00
8.437500000000000555e-03,6.562499999999999757e-03,1.583647204224400938e-03,1.000000000000000000e+00
9.062499999999999375e-03,6.562499999999999757e-03,1.250220016041105314e-03,1.000000000000000000e+00
9.687499999999999931e-03,6.562499999999999757e-03,5.446218558914173256e-04,1.000000000000000000e+00
3.125000000000000065e-04,7.187500000000000312e-03,5.456870210308957699e-04,1.000000000000000000e+00
9.374999999999999653e-04,7.187500000000000312e-03,1.264850426459073439e-03,1.000000000000000000e+00
1.562500000000000087e-03,7.187500000000000312e-03,1.646705980715807652e-03,1.000000000000000000e+00
2.187500000000000208e-03,7.187500000000000312e-03,1.724431650599854166e-03,1.000000000000000000e+00
2.812499999999999896e-03,7.187500000000000312e-03,1.538158085992114444e-03,1.000000000000000000e+00
3.437500000000000017e-03,7.187500000000000312e-03,1.156572021384374331e-03,1.000000000000000000e+00
4.062500000000000139e-03,7.187500000000000312e-03,6.961461861489746245e-04,1.000000000000000000e+00
4.687499999999999827e-03,7.187500000000000312e-03,5.858872271626629170e-04,1.000000000000000000e+00
5.312500000000000382e-03,7.187500000000000312e-03,5.858872271626629170e-04,1.000000000000000000e+00
5.937500000000000069e-03,7.187500000000000312e-03,6.961461861489746245e-04,1.000000000000000000e+00
6.562499999999999757e-03,7.187500000000000312e-03,1.156572021384374331e-03,1.000000000000000000e+00
7.187500000000000312e-03,7.187500000000000312e-03,1.538158085992114661e-03,1.000000000000000000e+00
7.812500000000000000e-03,7.187500000000000312e-03,1.724431650599854383e-03,1.000000000000000000e+00
8.437500000000000555e-03,7.187500000000000312e-03,1.646705980715808086e-03,1.000000000000000000e+00
9.062499999999999375e-03,7.187500000000000312e-03,1.264850426459073873e-03,1.000000000000000000e+00
9.687499999999999931e-03,7.187500000000000312e-03,5.456870210308960951e-04,1.000000000000000000e+00
3.125000000000000065e-04,7.812500000000000000e-03,5.283378228039888221e-04,1.000000000000000000e+00
9.374999999999999653e-04,7.812500000000000000e-03,1.226163688048485106e-03,1.000000000000000000e+00
1.562500000000000087e-03,7.812500000000000000e-03,1.623269641579902804e-03,1.000000000000000000e+00
2.187500000000000208e-03,7.812500000000000000e-03,1.771506896089878680e-03,1.000000000000000000e+00
2.812499999999999896e-03,7.812500000000000000e-03,1.724431650599854600e-03,1.000000000000000000e+00
3.437500000000000017e-03,7.812500000000000000e-03,1.550730639601616842e-03,1.000000000000000000e+00
4.062500000000000139e-03,7.812500000000000000e-03,1.347646682197836069e-03,1.000000000000000000e+00
4.687499999999999827e-03,7.812500000000000000e-03,1.256777722501677564e-03,1.000000000000000000e+00
5.312500000000000382e-03,7.812500000000000000e-03,1.256777722501677564e-03,1.000000000000000000e+00
5.937500000000000069e-03,7.812500000000000000e-03,1.347646682197836069e-03,1.000000000000000000e+00
6.562499999999999757e-03,7.812500000000000000e-03,1.550730639601616842e-03,1.000000000000000000e+00
7.187500000000000312e-03,7.812500000000000000e-03,1.724431650599854600e-03,1.000000000000000000e+00
7.812500000000000000e-03,7.812500000000000000e-03,1.771506896089878463e-03,1.000000000000000000e+00
8.437500000000000555e-03,7.812500000000000000e-03,1.623269641579902370e-03,1.000000000000000000e+00
9.062499999999999375e-03,7.812500000000000000e-03,1.226163688048485106e-03,1.000000000000000000e+00
9.687499999999999931e-03,7.812500000000000000e-03,5.283378228039889305e-04,1.000000000000000000e+00
3.125000000000000065e-04,8.437500000000000555e-03,4.792134049405632123e-04,1.000000000000000000e+00
9.374999999999999653e-04,8.437500000000000555e-03,1.097571861350975231e-03,1.000000000000000000e+00
1.562500000000000087e-03,8.437500000000000555e-03,1.458077001465438779e-03,1.000000000000000000e+00
2.187500000000000208e-03,8.437500000000000555e-03,1.623269641579902587e-03,1.000000000000000000e+00
2.812499999999999896e-03,8.437500000000000555e-03,1.646705980715808520e-03,1.000000000000000000e+00
3.437500000000000017e-03,8.437500000000000555e-03,1.583647204224401372e-03,1.000000000000000000e+00
4.062500000000000139e-03,8.437500000000000555e-03,1.496307180539075115e-03,1.000000000000000000e+00
4.687499999999999827e-03,8.437500000000000555e-03,1.446174258144534118e-03,1.000000000000000000e+00
5.312500000000000382e-03,8.437500000000000555e-03,1.446174258144533684e-03,1.000000000000000000e+00
5.937500000000000069e-03,8.437500000000000555e-03,1.496307180539074898e-03,1.000000000000000000e+00
6.562499999999999757e-03,8.437500000000000555e-03,1.583647204224401155e-03,1.000000000000000000e+00
7.187500000000000312e-03,8.437500000000000555e-03,1.646705980715807652e-03,1.000000000000000000e+00
7.812500000000000000e-03,8.437500000000000555e-03,1.623269641579902370e-03,1.000000000000000000e+00
8.437500000000000555e-03,8.437500000000000555e-03,1.458077001465438562e-03,1.000000000000000000e+00
9.062499999999999375e-03,8.437500000000000555e-03,1.097571861350975014e-03,1.000000000000000000e+00
9.687499999999999931e-03,8.437500000000000555e-03,4.792134049405632123e-04,1.000000000000000000e+00
3.125000000000000065e-04,9.062499999999999375e-03,3.795323405478521497e-04,1.000000000000000000e+00
9.374999999999999653e-04,9.062499999999999375e-03,8.362083509494135872e-04,1.000000000000000000e+00
1.562500000000000087e-03,9.062499999999999375e-03,1.097571861350975014e-03,1.000000000000000000e+00
2.187500000000000208e-03,9.062499999999999375e-03,1.226163688048484890e-03,1.000000000000000000e+00
2.812499999999999896e-03,9.062499999999999375e-03,1.264850426459073656e-03,1.000000000000000000e+00
3.437500000000000017e-03,9.062499999999999375e-03,1.250220016041105530e-03,1.000000000000000000e+00
4.062500000000000139e-03,9.062499999999999375e-03,1.217135577589528988e-03,1.000000000000000000e+00
4.687499999999999827e-03,9.062499999999999375e-03,1.194812871392848678e-03,1.000000000000000000e+00
5.312500000000000382e-03,9.062499999999999375e-03,1.194812871392848461e-03,1.000000000000000000e+00
5.937500000000000069e-03,9.062499999999999375e-03,1.217135577589528337e-03,1.000000000000000000e+00
6.562499999999999757e-03,9.062499999999999375e-03,1.250220016041104880e-03,1.000000000000000000e+00
7.187500000000000312e-03,9.062499999999999375e-03,1.264850426459073222e-03,1.000000000000000000e+00
7.812500000000000000e-03,9.062499999999999375e-03,1.226163688048484673e-03,1.000000000000000000e+00
8.437500000000000555e-03,9.062499999999999375e-03,1.097571861350975014e-03,1.000000000000000000e+00
9.062499999999999375e-03,9.062499999999999375e-03,8.362083509494135872e-04,1.000000000000000000e+00
9.687499999999999931e-03,9.062499999999999375e-03,3.795323405478521497e-04,1.000000000000000000e+00
3.125000000000000065e-04,9.687499999999999931e-03,1.916149468492840354e-04,1.000000000000000000e+00
9.374999999999999653e-04,9.687499999999999931e-03,3.795323405478520954e-04,1.000000000000000000e+00
1.562500000000000087e-03,9.687499999999999931e-03,4.792134049405631581e-04,1.000000000000000000e+00
2.187500000000000208e-03,9.687499999999999931e-03,5.283378228039887136e-04,1.000000000000000000e+00
2.812499999999999896e-03,9.687499999999999931e-03,5.456870210308959867e-04,1.000000000000000000e+00
3.437500000000000017e-03,9.687499999999999931e-03,5.446218558914174340e-04,1.000000000000000000e+00
4.062500000000000139e-03,9.687499999999999931e-03,5.365772423850860649e-04,1.000000000000000000e+00
4.687499999999999827e-03,9.687499999999999931e-03,5.305037784444835555e-04,1.000000000000000000e+00
5.312500000000000382e-03,9.687499999999999931e-03,5.305037784444835555e-04,1.000000000000000000e+00
5.937500000000000069e-03,9.687499999999999931e-03,5.365772423850859564e-04,1.000000000000000000e+00
6.562499999999999757e-03,9.687499999999999931e-03,5.446218558914173256e-04,1.000000000000000000e+00
7.187500000000000312e-03,9.687499999999999931e-03,5.456870210308958783e-04,1.000000000000000000e+00
7.812500000000000000e-03,9.687499999999999931e-03,5.283378228039887136e-04,1.000000000000000000e+00
8.437500000000000555e-03,9.687499999999999931e-03,4.792134049405631581e-04,1.000000000000000000e+00
9.062499999999999375e-03,9.687499999999999931e-03,3.795323405478520954e-04,1.000000000000000000e+00
9.687499999999999931e-03,9.687499999999999931e-03,1.916149468492840354e-04,1.000000000000000000e+00
