x_m,y_m,pressure_Pa,permeability_m2,velocity_x_m_s,velocity_y_m_s
5.250000000000000500e-02,6.250000000000000130e-04,4.619581694611979827e+01,1.000000000000000036e-10,1.507353844689527267e-04,8.784986475504296441e-07
5.416666666666666852e-02,6.250000000000000130e-04,4.370308273047169223e+01,1.000000000000000036e-10,1.476408360355570162e-04,1.442412677496917894e-06
5.583333333333333898e-02,6.250000000000000130e-04,4.127445574493456348e+01,1.000000000000000036e-10,1.431524297075898919e-04,1.923892068478209750e-06
5.750000000000000250e-02,6.250000000000000130e-04,3.893133507355202738e+01,1.000000000000000036e-10,1.375922327414546014e-04,2.246255656123422934e-06
5.916666666666667296e-02,6.250000000000000130e-04,3.668804798688607605e+01,1.000000000000000036e-10,1.314099030576053404e-04,2.390491606764157195e-06
6.083333333333333648e-02,6.250000000000000130e-04,3.455100497163184770e+01,1.000000000000000036e-10,1.250400588446014553e-04,2.386891552989424929e-06
6.250000000000000000e-02,6.250000000000000130e-04,3.252004602539935973e+01,1.000000000000000036e-10,1.188161014083557478e-04,2.281076524194815916e-06
6.416666666666667740e-02,6.250000000000000130e-04,3.059046825801998892e+01,1.000000000000000036e-10,1.129569397700491679e-04,2.113294704534353709e-06
6.583333333333334092e-02,6.250000000000000130e-04,2.875481469973105320e+01,1.000000000000000036e-10,1.075886635274435343e-04,1.912912477419154869e-06
6.750000000000000444e-02,6.250000000000000130e-04,2.700417947377187033e+01,1.000000000000000036e-10,1.027715030329900275e-04,1.699957893420815567e-06
6.916666666666666796e-02,6.250000000000000130e-04,2.532909793196471782e+01,1.000000000000000036e-10,9.852102755189151454e-05,1.487898717403481690e-06
7.083333333333333148e-02,6.250000000000000130e-04,2.372014522204215226e+01,1.000000000000000036e-10,9.482295375007172519e-05,1.285656633961593467e-06
7.250000000000000888e-02,6.250000000000000130e-04,2.216833280696232578e+01,1.000000000000000036e-10,9.164365506361269104e-05,1.098817380882621580e-06
7.416666666666667240e-02,6.250000000000000130e-04,2.066535671992172851e+01,1.000000000000000036e-10,8.893799877930915550e-05,9.304248323448402364e-07
7.583333333333333592e-02,6.250000000000000130e-04,1.920373284765202015e+01,1.000000000000000036e-10,8.665528301277853934e-05,7.816119925527685616e-07
7.749999999999999944e-02,6.250000000000000130e-04,1.777684728616244314e+01,1.000000000000000036e-10,8.474360034820404978e-05,6.521500058781269888e-07
7.916666666666667684e-02,6.250000000000000130e-04,1.637894616937855119e+01,1.000000000000000036e-10,8.315284577953440033e-05,5.409159206243429285e-07
8.083333333333334036e-02,6.250000000000000130e-04,1.500508576017796258e+01,1.000000000000000036e-10,8.183660296515598849e-05,4.462661901594343994e-07
8.250000000000000389e-02,6.250000000000000130e-04,1.365105940387335082e+01,1.000000000000000036e-10,8.075316314436209193e-05,3.663136754359896089e-07
