x_m,y_m,velocity_m_s,fluid_mask
3.437500000000000017e-03,5.208333333333333261e-04,5.692328745533541340e-04,1.000000000000000000e+00
3.645833333333333391e-03,5.208333333333333261e-04,7.262786893207186841e-04,1.000000000000000000e+00
3.854166666666666765e-03,5.208333333333333261e-04,8.575068542695421080e-04,1.000000000000000000e+00
4.062500000000000139e-03,5.208333333333333261e-04,9.989774882740926672e-04,1.000000000000000000e+00
4.270833333333333946e-03,5.208333333333333261e-04,1.105324614153132406e-03,1.000000000000000000e+00
4.479166666666666886e-03,5.208333333333333261e-04,1.176016721263933775e-03,1.000000000000000000e+00
4.687500000000000694e-03,5.208333333333333261e-04,1.218397430214125578e-03,1.000000000000000000e+00
4.895833333333333634e-03,5.208333333333333261e-04,1.238195561290667034e-03,1.000000000000000000e+00
5.104166666666666574e-03,5.208333333333333261e-04,1.238195561290666383e-03,1.000000000000000000e+00
5.312500000000000382e-03,5.208333333333333261e-04,1.218397430214124277e-03,1.000000000000000000e+00
5.520833333333333322e-03,5.208333333333333261e-04,1.176016721263932257e-03,1.000000000000000000e+00
5.729166666666667129e-03,5.208333333333333261e-04,1.105324614153130889e-03,1.000000000000000000e+00
5.937500000000000069e-03,5.208333333333333261e-04,9.989774882740913662e-04,1.000000000000000000e+00
6.145833333333333877e-03,5.208333333333333261e-04,8.575068542695410238e-04,1.000000000000000000e+00
6.354166666666666817e-03,5.208333333333333261e-04,7.262786893207180336e-04,1.000000000000000000e+00
6.562500000000000625e-03,5.208333333333333261e-04,5.692328745533538088e-04,1.000000000000000000e+00
6.770833333333333565e-03,5.208333333333333261e-04,3.380578555492596985e-04,1.000000000000000000e+00
6.979166666666667372e-03,5.208333333333333261e-04,2.362071424238953196e-04,1.000000000000000000e+00
7.187500000000000312e-03,5.208333333333333261e-04,1.261451613964408686e-04,1.000000000000000000e+00
7.395833333333334120e-03,5.208333333333333261e-04,0.000000000000000000e+00,0.000000000000000000e+00
7.604166666666667060e-03,5.208333333333333261e-04,0.000000000000000000e+00,0.000000000000000000e+00
7.812500000000000000e-03,5.208333333333333261e-04,0.000000000000000000e+00,0.000000000000000000e+00
8.020833333333334675e-03,5.208333333333333261e-04,0.000000000000000000e+00,0.000000000000000000e+00
8.229166666666667615e-03,5.208333333333333261e-04,0.000000000000000000e+00,0.000000000000000000e+00
8.437500000000000555e-03,5.208333333333333261e-04,0.000000000000000000e+00,0.000000000000000000e+00
8.645833333333333495e-03,5.208333333333333261e-04,0.000000000000000000e+00,0.000000000000000000e+00
8.854166666666666435e-03,5.208333333333333261e-04,0.000000000000000000e+00,0.000000000000000000e+00
9.062500000000001110e-03,5.208333333333333261e-04,0.000000000000000000e+00,0.000000000000000000e+00
9.270833333333334050e-03,5.208333333333333261e-04,0.000000000000000000e+00,0.000000000000000000e+00
9.479166666666666990e-03,5.208333333333333261e-04,0.000000000000000000e+00,0.000000000000000000e+00
9.687499999999999931e-03,5.208333333333333261e-04,0.000000000000000000e+00,0.000000000000000000e+00
9.895833333333334605e-03,5.208333333333333261e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.041666666666666734e-04,7.291666666666666999e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.125000000000000065e-04,7.291666666666666999e-04,0.000000000000000000e+00,0.000000000000000000e+00
5.208333333333333261e-04,7.291666666666666999e-04,0.000000000000000000e+00,0.000000000000000000e+00
7.291666666666666999e-04,7.291666666666666999e-04,0.000000000000000000e+00,0.000000000000000000e+00
9.375000000000000737e-04,7.291666666666666999e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.145833333333333339e-03,7.291666666666666999e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.354166666666666713e-03,7.291666666666666999e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.562500000000000087e-03,7.291666666666666999e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.770833333333333461e-03,7.291666666666666999e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.979166666666666834e-03,7.291666666666666999e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.187500000000000208e-03,7.291666666666666999e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.395833333333333582e-03,7.291666666666666999e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.604166666666666956e-03,7.291666666666666999e-04,1.888878707559867335e-04,1.000000000000000000e+00
2.812500000000000330e-03,7.291666666666666999e-04,4.772610481769724313e-04,1.000000000000000000e+00
3.020833333333333703e-03,7.291666666666666999e-04,6.734299173959989223e-04,1.000000000000000000e+00
3.229166666666667077e-03,7.291666666666666999e-04,8.414464829912715778e-04,1.000000000000000000e+00
3.437500000000000017e-03,7.291666666666666999e-04,1.025339177287238170e-03,1.000000000000000000e+00
3.645833333333333391e-03,7.291666666666666999e-04,1.184489913342798252e-03,1.000000000000000000e+00
3.854166666666666765e-03,7.291666666666666999e-04,1.322491240385483945e-03,1.000000000000000000e+00
4.062500000000000139e-03,7.291666666666666999e-04,1.446681569682167334e-03,1.000000000000000000e+00
4.270833333333333946e-03,7.291666666666666999e-04,1.545998633613762836e-03,1.000000000000000000e+00
4.479166666666666886e-03,7.291666666666666999e-04,1.617552689132452023e-03,1.000000000000000000e+00
4.687500000000000694e-03,7.291666666666666999e-04,1.663119859919697961e-03,1.000000000000000000e+00
