x_m,pressure_Pa,radius_m,velocity_m_s,flow_m3_s
3.879598662207358051e-01,1.120488273338874478e+03,2.000022409765466955e-03,5.000387966851387311e-01,6.283813657127191919e-06
3.896321070234113892e-01,1.103764936939113113e+03,2.000022075298738770e-03,5.000389639296470845e-01,6.283813657127191919e-06
3.913043478260869734e-01,1.087041589352672645e+03,2.000021740831786805e-03,5.000391311743511702e-01,6.283813657127191919e-06
3.929765886287625576e-01,1.070318230579535339e+03,2.000021406364611495e-03,5.000392984192508772e-01,6.283813657127191919e-06
3.946488294314381418e-01,1.053594860619685505e+03,2.000021071897212406e-03,5.000394656643463165e-01,6.283813657127191919e-06
3.963210702341137259e-01,1.036871479473105182e+03,2.000020737429589537e-03,5.000396329096377102e-01,6.283813657127191919e-06
3.979933110367893101e-01,1.020148087139778113e+03,2.000020402961742889e-03,5.000398001551247251e-01,6.283813657127191919e-06
3.996655518394648943e-01,1.003424683619687585e+03,2.000020068493672028e-03,5.000399674008079165e-01,6.283813657127191919e-06
4.013377926421404784e-01,9.867012689128159764e+02,2.000019734025378255e-03,5.000401346466863961e-01,6.283813657127191919e-06
4.030100334448160626e-01,9.699778430191475991e+02,2.000019399556860703e-03,5.000403018927606080e-01,6.283813657127191919e-06
4.046822742474916468e-01,9.532544059386649451e+02,2.000019065088118938e-03,5.000404691390308853e-01,6.283813657127191919e-06
4.063545150501672309e-01,9.365309576713511888e+02,2.000018730619153393e-03,5.000406363854970060e-01,6.283813657127191919e-06
4.080267558528428151e-01,9.198074982171899592e+02,2.000018396149964069e-03,5.000408036321589700e-01,6.283813657127191919e-06
4.096989966555183993e-01,9.030840275761631801e+02,2.000018061680551833e-03,5.000409708790162222e-01,6.283813657127191919e-06
4.113712374581939835e-01,8.863605457482557313e+02,2.000017727210914951e-03,5.000411381260698729e-01,6.283813657127191919e-06
4.130434782608695676e-01,8.696370527334495364e+02,2.000017392741054723e-03,5.000413053733189228e-01,6.283813657127191919e-06
4.147157190635451518e-01,8.529135485317282246e+02,2.000017058270970281e-03,5.000414726207640381e-01,6.283813657127191919e-06
4.163879598662207360e-01,8.361900331430749702e+02,2.000016723800662928e-03,5.000416398684046637e-01,6.283813657127191919e-06
4.180602006688963201e-01,8.194665065674729476e+02,2.000016389330131362e-03,5.000418071162411326e-01,6.283813657127191919e-06
4.197324414715719043e-01,8.027429688049049901e+02,2.000016054859376016e-03,5.000419743642734449e-01,6.283813657127191919e-06
4.214046822742474885e-01,7.860194198553550677e+02,2.000015720388397325e-03,5.000421416125013785e-01,6.283813657127191919e-06
4.230769230769230727e-01,7.692958597188049907e+02,2.000015385917194421e-03,5.000423088609252664e-01,6.283813657127191919e-06
4.247491638795986568e-01,7.525722883952390703e+02,2.000015051445768171e-03,5.000424761095448867e-01,6.283813657127191919e-06
4.264214046822742410e-01,7.358487058846403670e+02,2.000014716974117708e-03,5.000426433583604613e-01,6.283813657127191919e-06
4.280936454849498252e-01,7.191251121869912595e+02,2.000014382502243900e-03,5.000428106073715462e-01,6.283813657127191919e-06
4.297658862876254093e-01,7.024015073022757178e+02,2.000014048030146312e-03,5.000429778565785854e-01,6.283813657127191919e-06
4.314381270903009935e-01,6.856778912304766891e+02,2.000013713557824511e-03,5.000431451059815791e-01,6.283813657127191919e-06
4.331103678929765777e-01,6.689542639715773475e+02,2.000013379085279798e-03,5.000433123555799719e-01,6.283813657127191919e-06
4.347826086956521618e-01,6.522306255255606402e+02,2.000013044612510872e-03,5.000434796053744302e-01,6.283813657127191919e-06
4.364548494983277460e-01,6.355069758924097414e+02,2.000012710139517733e-03,5.000436468553648428e-01,6.283813657127191919e-06
4.381270903010033302e-01,6.187833150721078255e+02,2.000012375666301682e-03,5.000438141055506547e-01,6.283813657127191919e-06
4.397993311036789144e-01,6.020596430646385215e+02,2.000012041192861419e-03,5.000439813559324209e-01,6.283813657127191919e-06
4.414715719063544985e-01,5.853359598699850039e+02,2.000011706719197809e-03,5.000441486065098085e-01,6.283813657127191919e-06
4.431438127090300827e-01,5.686122654881295375e+02,2.000011372245309987e-03,5.000443158572832614e-01,6.283813657127191919e-06
4.448160535117056669e-01,5.518885599190555240e+02,2.000011037771198385e-03,5.000444831082525576e-01,6.283813657127191919e-06
4.464882943143812510e-01,5.351648431627471609e+02,2.000010703296863004e-03,5.000446503594175862e-01,6.283813657127191919e-06
4.481605351170568352e-01,5.184411152191862584e+02,2.000010368822304277e-03,5.000448176107782361e-01,6.283813657127191919e-06
4.498327759197324194e-01,5.017173760883571276e+02,2.000010034347521771e-03,5.000449848623347293e-01,6.283813657127191919e-06
4.515050167224080035e-01,4.849936257702424314e+02,2.000009699872515485e-03,5.000451521140870659e-01,6.283813657127191919e-06
4.531772575250835877e-01,4.682698642648250598e+02,2.000009365397285421e-03,5.000453193660351348e-01,6.283813657127191919e-06
4.548494983277591719e-01,4.515460915720882440e+02,2.000009030921831143e-03,5.000454866181791580e-01,6.283813657127191919e-06
4.565217391304347561e-01,4.348223076920156132e+02,2.000008696446153953e-03,5.000456538705186915e-01,6.283813657127191919e-06
4.581939799331103402e-01,4.180985126245902848e+02,2.000008361970252550e-03,5.000458211230541794e-01,6.283813657127191919e-06
4.598662207357859244e-01,4.013747063697948079e+02,2.000008027494127368e-03,5.000459883757855106e-01,6.283813657127191919e-06
4.615384615384615086e-01,3.846508889276128116e+02,2.000007693017778407e-03,5.000461556287127962e-01,6.283813657127191919e-06
4.632107023411370927e-01,3.679270602980274703e+02,2.000007358541206100e-03,5.000463228818353700e-01,6.283813657127191919e-06
4.648829431438126769e-01,3.512032204810217877e+02,2.000007024064409580e-03,5.000464901351542313e-01,6.283813657127191919e-06
4.665551839464882611e-01,3.344793694765789382e+02,2.000006689587389280e-03,5.000466573886688249e-01,6.283813657127191919e-06
4.682274247491638453e-01,3.177555072846819826e+02,2.000006355110145635e-03,5.000468246423790397e-01,6.283813657127191919e-06
4.698996655518394294e-01,3.010316339053146066e+02,2.000006020632678211e-03,5.000469918962849869e-01,6.283813657127191919e-06
4.715719063545150691e-01,2.843077493384587910e+02,2.000005686154987007e-03,5.000471591503867774e-01,6.283813657127191919e-06
4.732441471571906533e-01,2.675838535840993586e+02,2.000005351677071590e-03,5.000473264046846333e-01,6.283813657127191919e-06
4.749163879598662374e-01,2.508599466422182047e+02,2.000005017198932828e-03,5.000474936591781105e-01,6.283813657127191919e-06
4.765886287625418216e-01,2.341360285127995837e+02,2.000004682720570286e-03,5.000476609138673201e-01,6.283813657127191919e-06
4.782608695652174058e-01,2.174120991958255331e+02,2.000004348241983965e-03,5.000478281687524840e-01,6.283813657127191919e-06
4.799331103678929900e-01,2.006881586912796536e+02,2.000004013763173865e-03,5.000479954238333802e-01,6.283813657127191919e-06
4.816053511705685741e-01,1.839642069991450910e+02,2.000003679284139985e-03,5.000481626791100087e-01,6.283813657127191919e-06
4.832775919732441583e-01,1.672402441194049061e+02,2.000003344804882326e-03,5.000483299345825916e-01,6.283813657127191919e-06
4.849498327759197425e-01,1.505162700520427848e+02,2.000003010325400888e-03,5.000484971902509068e-01,6.283813657127191919e-06
4.866220735785953266e-01,1.337922847970412761e+02,2.000002675845696104e-03,5.000486644461148433e-01,6.283813657127191919e-06
4.882943143812709108e-01,1.170682883543840234e+02,2.000002341365767107e-03,5.000488317021747342e-01,6.283813657127191919e-06
4.899665551839464950e-01,1.003442807240535757e+02,2.000002006885614764e-03,5.000489989584303574e-01,6.283813657127191919e-06
4.916387959866220791e-01,8.362026190603361897e+01,2.000001672405238209e-03,5.000491662148819350e-01,6.283813657127191919e-06
4.933110367892976633e-01,6.689623190030722810e+01,2.000001337924638307e-03,5.000493334715291338e-01,6.283813657127191919e-06
4.949832775919732475e-01,5.017219070685750637e+01,2.000001003443814193e-03,5.000495007283722870e-01,6.283813657127191919e-06
4.966555183946488317e-01,3.344813832566757128e+01,2.000000668962766733e-03,5.000496679854111726e-01,6.283813657127191919e-06
4.983277591973244158e-01,1.672407475672107324e+01,2.000000334481495060e-03,5.000498352426460125e-01,6.283813657127191919e-06
5.000000000000000000e-01,0.000000000000000000e+00,2.000000000000000042e-03,5.000500025000764737e-01,6.283813657127191919e-06
