x_m,pressure_Pa,radius_m,velocity_m_s,flow_m3_s
3.879598662207358051e-01,1.129108717783656402e+03,2.002258217435567197e-03,5.038865349461177923e-01,6.346332107466125849e-06
3.896321070234113892e-01,1.112293752381221566e+03,2.002224587504762652e-03,5.039034619299549433e-01,6.346332107466125849e-06
3.913043478260869734e-01,1.095477657220726996e+03,2.002190955314441315e-03,5.039203909041156670e-01,6.346332107466125849e-06
3.929765886287625576e-01,1.078660432132631058e+03,2.002157320864265348e-03,5.039373218689990885e-01,6.346332107466125849e-06
3.946488294314381418e-01,1.061842076947367104e+03,2.002123684153894745e-03,5.039542548250055543e-01,6.346332107466125849e-06
3.963210702341137259e-01,1.045022591495343249e+03,2.002090045182990802e-03,5.039711897725351886e-01,6.346332107466125849e-06
3.979933110367893101e-01,1.028201975606944188e+03,2.002056403951213946e-03,5.039881267119882269e-01,6.346332107466125849e-06
3.996655518394648943e-01,1.011380229112529946e+03,2.002022760458225040e-03,5.040050656437650156e-01,6.346332107466125849e-06
4.013377926421404784e-01,9.945573518424356507e+02,2.001989114703684944e-03,5.040220065682660122e-01,6.346332107466125849e-06
4.030100334448160626e-01,9.777333436269719869e+02,2.001955466687254086e-03,5.040389494858916741e-01,6.346332107466125849e-06
4.046822742474916468e-01,9.609082042964248558e+02,2.001921816408592895e-03,5.040558943970429029e-01,6.346332107466125849e-06
4.063545150501672309e-01,9.440819336810562845e+02,2.001888163867362232e-03,5.040728413021200449e-01,6.346332107466125849e-06
4.080267558528428151e-01,9.272545316111028342e+02,2.001854509063222091e-03,5.040897902015244458e-01,6.346332107466125849e-06
4.096989966555183993e-01,9.104259979167770780e+02,2.001820851995833334e-03,5.041067410956566741e-01,6.346332107466125849e-06
4.113712374581939835e-01,8.935963324282666917e+02,2.001787192664856822e-03,5.041236939849177423e-01,6.346332107466125849e-06
4.130434782608695676e-01,8.767655349757355907e+02,2.001753531069951682e-03,5.041406488697088850e-01,6.346332107466125849e-06
4.147157190635451518e-01,8.599336053893221106e+02,2.001719867210778776e-03,5.041576057504315589e-01,6.346332107466125849e-06
4.163879598662207360e-01,8.431005434991405991e+02,2.001686201086998532e-03,5.041745646274867765e-01,6.346332107466125849e-06
4.180602006688963201e-01,8.262663491352806204e+02,2.001652532698270509e-03,5.041915255012763275e-01,6.346332107466125849e-06
4.197324414715719043e-01,8.094310221278066138e+02,2.001618862044255570e-03,5.042084883722013355e-01,6.346332107466125849e-06
4.214046822742474885e-01,7.925945623067600536e+02,2.001585189124613709e-03,5.042254532406634793e-01,6.346332107466125849e-06
4.230769230769230727e-01,7.757569695021560392e+02,2.001551513939004486e-03,5.042424201070647705e-01,6.346332107466125849e-06
4.247491638795986568e-01,7.589182435439855681e+02,2.001517836487087896e-03,5.042593889718069988e-01,6.346332107466125849e-06
4.264214046822742410e-01,7.420783842622159909e+02,2.001484156768524366e-03,5.042763598352919541e-01,6.346332107466125849e-06
4.280936454849498252e-01,7.252373914867887379e+02,2.001450474782973457e-03,5.042933326979217590e-01,6.346332107466125849e-06
4.297658862876254093e-01,7.083952650476215922e+02,2.001416790530095163e-03,5.043103075600982033e-01,6.346332107466125849e-06
4.314381270903009935e-01,6.915520047746070986e+02,2.001383104009549045e-03,5.043272844222241869e-01,6.346332107466125849e-06
4.331103678929765777e-01,6.747076104976134729e+02,2.001349415220995097e-03,5.043442632847013885e-01,6.346332107466125849e-06
4.347826086956521618e-01,6.578620820464848293e+02,2.001315724164093313e-03,5.043612441479323749e-01,6.346332107466125849e-06
4.364548494983277460e-01,6.410154192510394751e+02,2.001282030838502386e-03,5.043782270123201572e-01,6.346332107466125849e-06
4.381270903010033302e-01,6.241676219410715021e+02,2.001248335243882310e-03,5.043952118782669691e-01,6.346332107466125849e-06
4.397993311036789144e-01,6.073186899463514692e+02,2.001214637379893080e-03,5.044121987461753776e-01,6.346332107466125849e-06
4.414715719063544985e-01,5.904686230966236735e+02,2.001180937246193389e-03,5.044291876164485044e-01,6.346332107466125849e-06
4.431438127090300827e-01,5.736174212216086516e+02,2.001147234842443230e-03,5.044461784894893608e-01,6.346332107466125849e-06
4.448160535117056669e-01,5.567650841510029522e+02,2.001113530168301732e-03,5.044631713657007355e-01,6.346332107466125849e-06
4.464882943143812510e-01,5.399116117144768623e+02,2.001079823223428887e-03,5.044801662454855284e-01,6.346332107466125849e-06
4.481605351170568352e-01,5.230570037416769082e+02,2.001046114007483390e-03,5.044971631292473058e-01,6.346332107466125849e-06
4.498327759197324194e-01,5.062012600622249465e+02,2.001012402520124800e-03,5.045141620173893005e-01,6.346332107466125849e-06
4.515050167224080035e-01,4.893443805057188456e+02,2.000978688761011377e-03,5.045311629103151896e-01,6.346332107466125849e-06
4.531772575250835877e-01,4.724863649017303828e+02,2.000944972729803550e-03,5.045481658084279841e-01,6.346332107466125849e-06
4.548494983277591719e-01,4.556272130798074613e+02,2.000911254426159577e-03,5.045651707121318053e-01,6.346332107466125849e-06
4.565217391304347561e-01,4.387669248694735415e+02,2.000877533849739019e-03,5.045821776218299970e-01,6.346332107466125849e-06
4.581939799331103402e-01,4.219055001002269023e+02,2.000843811000200569e-03,5.045991865379264585e-01,6.346332107466125849e-06
4.598662207357859244e-01,4.050429386015413797e+02,2.000810085877203354e-03,5.046161974608251999e-01,6.346332107466125849e-06
4.615384615384615086e-01,3.881792402028667652e+02,2.000776358480406067e-03,5.046332103909302313e-01,6.346332107466125849e-06
4.632107023411370927e-01,3.713144047336265317e+02,2.000742628809467401e-03,5.046502253286458961e-01,6.346332107466125849e-06
4.648829431438126769e-01,3.544484320232206755e+02,2.000708896864046484e-03,5.046672422743760933e-01,6.346332107466125849e-06
4.665551839464882611e-01,3.375813219010250350e+02,2.000675162643802442e-03,5.046842612285250551e-01,6.346332107466125849e-06
4.682274247491638453e-01,3.207130741963894707e+02,2.000641426148393100e-03,5.047012821914973468e-01,6.346332107466125849e-06
4.698996655518394294e-01,3.038436887386392868e+02,2.000607687377477153e-03,5.047183051636979778e-01,6.346332107466125849e-06
4.715719063545150691e-01,2.869731653570757999e+02,2.000573946330714160e-03,5.047353301455306251e-01,6.346332107466125849e-06
4.732441471571906533e-01,2.701015038809761677e+02,2.000540203007762381e-03,5.047523571374004092e-01,6.346332107466125849e-06
4.749163879598662374e-01,2.532287041395908318e+02,2.000506457408279207e-03,5.047693861397125614e-01,6.346332107466125849e-06
4.765886287625418216e-01,2.363547659621472405e+02,2.000472709531924201e-03,5.047864171528716470e-01,6.346332107466125849e-06
4.782608695652174058e-01,2.194796891778471206e+02,2.000438959378356054e-03,5.048034501772823424e-01,6.346332107466125849e-06
4.799331103678929900e-01,2.026034736158683529e+02,2.000405206947231725e-03,5.048204852133505449e-01,6.346332107466125849e-06
4.816053511705685741e-01,1.857261191053635230e+02,2.000371452238210775e-03,5.048375222614808200e-01,6.346332107466125849e-06
4.832775919732441583e-01,1.688476254754604611e+02,2.000337695250951030e-03,5.048545613220788431e-01,6.346332107466125849e-06
4.849498327759197425e-01,1.519679925552624695e+02,2.000303935985110314e-03,5.048716023955499566e-01,6.346332107466125849e-06
4.866220735785953266e-01,1.350872201738483795e+02,2.000270174440347323e-03,5.048886454822996139e-01,6.346332107466125849e-06
4.882943143812709108e-01,1.182053081602714144e+02,2.000236410616320747e-03,5.049056905827331576e-01,6.346332107466125849e-06
4.899665551839464950e-01,1.013222563435606673e+02,2.000202644512687113e-03,5.049227376972568182e-01,6.346332107466125849e-06
4.916387959866220791e-01,8.443806455272074629e+01,2.000168876129105548e-03,5.049397868262761602e-01,6.346332107466125849e-06
4.933110367892976633e-01,6.755273261673168861e+01,2.000135105465233876e-03,5.049568379701969700e-01,6.346332107466125849e-06
4.949832775919732475e-01,5.066626036454682236e+01,2.000101332520729056e-03,5.049738911294259225e-01,6.346332107466125849e-06
4.966555183946488317e-01,3.377864762509753405e+01,2.000067557295250216e-03,5.049909463043684710e-01,6.346332107466125849e-06
4.983277591973244158e-01,1.688989422728856482e+01,2.000033779788454313e-03,5.050080034954309571e-01,6.346332107466125849e-06
5.000000000000000000e-01,0.000000000000000000e+00,2.000000000000000042e-03,5.050250627030198336e-01,6.346332107466125849e-06
