x_m,y_m,velocity_m_s,fluid_mask
1.354166666666666713e-03,9.375000000000000737e-04,9.927518445005242484e-04,1.000000000000000000e+00
1.562500000000000087e-03,9.375000000000000737e-04,1.062042629664765661e-03,1.000000000000000000e+00
1.770833333333333461e-03,9.375000000000000737e-04,1.116759345796068583e-03,1.000000000000000000e+00
1.979166666666666834e-03,9.375000000000000737e-04,1.158626518888351831e-03,1.000000000000000000e+00
2.187500000000000208e-03,9.375000000000000737e-04,1.189191588237193797e-03,1.000000000000000000e+00
2.395833333333333582e-03,9.375000000000000737e-04,1.209883373122462536e-03,1.000000000000000000e+00
2.604166666666666956e-03,9.375000000000000737e-04,1.222055069467826776e-03,1.000000000000000000e+00
2.812500000000000330e-03,9.375000000000000737e-04,1.227014267049457430e-03,1.000000000000000000e+00
3.020833333333333703e-03,9.375000000000000737e-04,1.226041631397790585e-03,1.000000000000000000e+00
3.229166666666667077e-03,9.375000000000000737e-04,1.220399354545228078e-03,1.000000000000000000e+00
3.437500000000000017e-03,9.375000000000000737e-04,1.211330275992910646e-03,1.000000000000000000e+00
3.645833333333333391e-03,9.375000000000000737e-04,1.200048642748465129e-03,1.000000000000000000e+00
3.854166666666666765e-03,9.375000000000000737e-04,1.187723650894187844e-03,1.000000000000000000e+00
4.062500000000000139e-03,9.375000000000000737e-04,1.175456949614223914e-03,1.000000000000000000e+00
4.270833333333333946e-03,9.375000000000000737e-04,1.164254991377296645e-03,1.000000000000000000e+00
4.479166666666666886e-03,9.375000000000000737e-04,1.154996573641426825e-03,1.000000000000000000e+00
