x_m,y_m,velocity_m_s,fluid_mask
9.270833333333334050e-03,7.291666666666666999e-04,8.060858350627910559e-04,1.000000000000000000e+00
9.479166666666666990e-03,7.291666666666666999e-04,6.138409914229250300e-04,1.000000000000000000e+00
9.687499999999999931e-03,7.291666666666666999e-04,3.954049816982800917e-04,1.000000000000000000e+00
9.895833333333334605e-03,7.291666666666666999e-04,1.449174521430711068e-04,1.000000000000000000e+00
1.041666666666666734e-04,9.375000000000000737e-04,1.708005386891857380e-04,1.000000000000000000e+00
3.125000000000000065e-04,9.375000000000000737e-04,4.721170202946679980e-04,1.000000000000000000e+00
5.208333333333333261e-04,9.375000000000000737e-04,7.390283384196055707e-04,1.000000000000000000e+00
7.291666666666666999e-04,9.375000000000000737e-04,9.766292898137694627e-04,1.000000000000000000e+00
9.375000000000000737e-04,9.375000000000000737e-04,1.189128437113677519e-03,1.000000000000000000e+00
1.145833333333333339e-03,9.375000000000000737e-04,1.379926195524696763e-03,1.000000000000000000e+00
1.354166666666666713e-03,9.375000000000000737e-04,1.551753185968555125e-03,1.000000000000000000e+00
1.562500000000000087e-03,9.375000000000000737e-04,1.706808588230854847e-03,1.000000000000000000e+00
1.770833333333333461e-03,9.375000000000000737e-04,1.846876882077183764e-03,1.000000000000000000e+00
1.979166666666666834e-03,9.375000000000000737e-04,1.973419520852493642e-03,1.000000000000000000e+00
2.187500000000000208e-03,9.375000000000000737e-04,2.087644690260377113e-03,1.000000000000000000e+00
2.395833333333333582e-03,9.375000000000000737e-04,2.190559782702885053e-03,1.000000000000000000e+00
2.604166666666666956e-03,9.375000000000000737e-04,2.283010827511440261e-03,1.000000000000000000e+00
2.812500000000000330e-03,9.375000000000000737e-04,2.365712248525098788e-03,1.000000000000000000e+00
3.020833333333333703e-03,9.375000000000000737e-04,2.439269476338145996e-03,1.000000000000000000e+00
3.229166666666667077e-03,9.375000000000000737e-04,2.504196261892862631e-03,1.000000000000000000e+00
3.437500000000000017e-03,9.375000000000000737e-04,2.560928028012719390e-03,1.000000000000000000e+00
3.645833333333333391e-03,9.375000000000000737e-04,2.609832225085303124e-03,1.000000000000000000e+00
3.854166666666666765e-03,9.375000000000000737e-04,2.651216391286421309e-03,1.000000000000000000e+00
4.062500000000000139e-03,9.375000000000000737e-04,2.685334427111314790e-03,1.000000000000000000e+00
4.270833333333333946e-03,9.375000000000000737e-04,2.712391456432491389e-03,1.000000000000000000e+00
4.479166666666666886e-03,9.375000000000000737e-04,2.732547545916313124e-03,1.000000000000000000e+00
4.687500000000000694e-03,9.375000000000000737e-04,2.745920480137679833e-03,1.000000000000000000e+00
4.895833333333333634e-03,9.375000000000000737e-04,2.752587733176445253e-03,1.000000000000000000e+00
5.104166666666666574e-03,9.375000000000000737e-04,2.752587733176445686e-03,1.000000000000000000e+00
5.312500000000000382e-03,9.375000000000000737e-04,2.745920480137679833e-03,1.000000000000000000e+00
5.520833333333333322e-03,9.375000000000000737e-04,2.732547545916312257e-03,1.000000000000000000e+00
5.729166666666667129e-03,9.375000000000000737e-04,2.712391456432490522e-03,1.000000000000000000e+00
5.937500000000000069e-03,9.375000000000000737e-04,2.685334427111313489e-03,1.000000000000000000e+00
6.145833333333333877e-03,9.375000000000000737e-04,2.651216391286421309e-03,1.000000000000000000e+00
6.354166666666666817e-03,9.375000000000000737e-04,2.609832225085302691e-03,1.000000000000000000e+00
6.562500000000000625e-03,9.375000000000000737e-04,2.560928028012719390e-03,1.000000000000000000e+00
6.770833333333333565e-03,9.375000000000000737e-04,2.504196261892861763e-03,1.000000000000000000e+00
6.979166666666667372e-03,9.375000000000000737e-04,2.439269476338145129e-03,1.000000000000000000e+00
7.187500000000000312e-03,9.375000000000000737e-04,2.365712248525097487e-03,1.000000000000000000e+00
7.395833333333334120e-03,9.375000000000000737e-04,2.283010827511438093e-03,1.000000000000000000e+00
7.604166666666667060e-03,9.375000000000000737e-04,2.190559782702881583e-03,1.000000000000000000e+00
7.812500000000000000e-03,9.375000000000000737e-04,2.087644690260372343e-03,1.000000000000000000e+00
8.020833333333334675e-03,9.375000000000000737e-04,1.973419520852489305e-03,1.000000000000000000e+00
8.229166666666667615e-03,9.375000000000000737e-04,1.846876882077178993e-03,1.000000000000000000e+00
8.437500000000000555e-03,9.375000000000000737e-04,1.706808588230850510e-03,1.000000000000000000e+00
8.645833333333333495e-03,9.375000000000000737e-04,1.551753185968552089e-03,1.000000000000000000e+00
8.854166666666666435e-03,9.375000000000000737e-04,1.379926195524694378e-03,1.000000000000000000e+00
9.062500000000001110e-03,9.375000000000000737e-04,1.189128437113675784e-03,1.000000000000000000e+00
9.270833333333334050e-03,9.375000000000000737e-04,9.766292898137681616e-04,1.000000000000000000e+00
9.479166666666666990e-03,9.375000000000000737e-04,7.390283384196047033e-04,1.000000000000000000e+00
9.687499999999999931e-03,9.375000000000000737e-04,4.721170202946674017e-04,1.000000000000000000e+00
9.895833333333334605e-03,9.375000000000000737e-04,1.708005386891855212e-04,1.000000000000000000e+00
1.041666666666666734e-04,1.145833333333333339e-03,1.935654432304114196e-04,1.000000000000000000e+00
3.125000000000000065e-04,1.145833333333333339e-03,5.398314445938222090e-04,1.000000000000000000e+00
5.208333333333333261e-04,1.145833333333333339e-03,8.501232743692818975e-04,1.000000000000000000e+00
7.291666666666666999e-04,1.145833333333333339e-03,1.128871770881224564e-03,1.000000000000000000e+00
9.375000000000000737e-04,1.145833333333333339e-03,1.379926195524696763e-03,1.000000000000000000e+00
1.145833333333333339e-03,1.145833333333333339e-03,1.606548610357552221e-03,1.000000000000000000e+00
1.354166666666666713e-03,1.145833333333333339e-03,1.811469636301519300e-03,1.000000000000000000e+00
1.562500000000000087e-03,1.145833333333333339e-03,1.996965823374668644e-03,1.000000000000000000e+00
1.770833333333333461e-03,1.145833333333333339e-03,2.164937020923885479e-03,1.000000000000000000e+00
1.979166666666666834e-03,1.145833333333333339e-03,2.316974569244028507e-03,1.000000000000000000e+00
2.187500000000000208e-03,1.145833333333333339e-03,2.454417844260577217e-03,1.000000000000000000e+00
2.395833333333333582e-03,1.145833333333333339e-03,2.578399711267819264e-03,1.000000000000000000e+00
2.604166666666666956e-03,1.145833333333333339e-03,2.689882512801250892e-03,1.000000000000000000e+00
2.812500000000000330e-03,1.145833333333333339e-03,2.789686383202989728e-03,1.000000000000000000e+00
3.020833333333333703e-03,1.145833333333333339e-03,2.878511496106446119e-03,1.000000000000000000e+00
3.229166666666667077e-03,1.145833333333333339e-03,2.956955565543678988e-03,1.000000000000000000e+00
3.437500000000000017e-03,1.145833333333333339e-03,3.025527641806667785e-03,1.000000000000000000e+00
3.645833333333333391e-03,1.145833333333333339e-03,3.084659005102695188e-03,1.000000000000000000e+00
3.854166666666666765e-03,1.145833333333333339e-03,3.134711769355356427e-03,1.000000000000000000e+00
4.062500000000000139e-03,1.145833333333333339e-03,3.175985660130241795e-03,1.000000000000000000e+00
4.270833333333333946e-03,1.145833333333333339e-03,3.208723316564058084e-03,1.000000000000000000e+00
4.479166666666666886e-03,1.145833333333333339e-03,3.233114379499089312e-03,1.000000000000000000e+00
4.687500000000000694e-03,1.145833333333333339e-03,3.249298560122708054e-03,1.000000000000000000e+00
4.895833333333333634e-03,1.145833333333333339e-03,3.257367829966993731e-03,1.000000000000000000e+00
5.104166666666666574e-03,1.145833333333333339e-03,3.257367829966993297e-03,1.000000000000000000e+00
5.312500000000000382e-03,1.145833333333333339e-03,3.249298560122707621e-03,1.000000000000000000e+00
5.520833333333333322e-03,1.145833333333333339e-03,3.233114379499088444e-03,1.000000000000000000e+00
5.729166666666667129e-03,1.145833333333333339e-03,3.208723316564056783e-03,1.000000000000000000e+00
5.937500000000000069e-03,1.145833333333333339e-03,3.175985660130240060e-03,1.000000000000000000e+00
6.145833333333333877e-03,1.145833333333333339e-03,3.134711769355355560e-03,1.000000000000000000e+00
